level_0,index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,avg_price,avg_monthly_price,avg_weekly_price,zipcode_count,avg_security_deposit,avg_cleaning_fee
6289,6289,Thornbury,50 Leinster Gr,3,h,1110000.0,S,Nelson,17/09/2016,6.5,3071.0,3.0,1.0,1.0,562.0,156.0,1950.0,Darebin,-37.7602,144.9878,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6292,6292,Thornbury,2/2 Dundas St,2,u,450000.0,S,McGrath,18/03/2017,6.5,3071.0,2.0,1.0,1.0,0.0,52.0,1970.0,Darebin,-37.7526,145.0023,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6298,6298,Thornbury,314A Gillies St,2,h,874000.0,S,Love,19/11/2016,6.5,3071.0,2.0,1.0,2.0,333.0,2.0,1985.0,Darebin,-37.7642,145.0192,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6299,6299,Thornbury,152 Gooch St,3,h,1427000.0,S,Nelson,19/11/2016,6.5,3071.0,3.0,1.0,1.0,275.0,127.0,1920.0,Darebin,-37.7592,145.0105,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6301,6301,Thornbury,3/57 Pender St,1,u,383000.0,S,Love,19/11/2016,6.5,3071.0,1.0,1.0,1.0,0.0,44.0,1965.0,Darebin,-37.7539,145.0075,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6305,6305,Thornbury,144 Clarendon St,3,h,1290000.0,SP,Barry,22/05/2016,6.5,3071.0,3.0,1.0,2.0,435.0,138.0,1920.0,Darebin,-37.7607,145.0105,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6307,6307,Thornbury,2/104 Keon St,2,u,450000.0,PI,Nelson,22/08/2016,6.5,3071.0,2.0,1.0,1.0,335.0,59.0,1960.0,Darebin,-37.7516,144.9871,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6310,6310,Thornbury,7/67 Pender St,2,u,438000.0,SP,Love,22/08/2016,6.5,3071.0,2.0,1.0,1.0,0.0,66.0,1970.0,Darebin,-37.7541,145.0088,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6313,6313,Thornbury,50b Clyde St,3,h,1250000.0,VB,Nelson,24/09/2016,6.5,3071.0,3.0,2.0,3.0,297.0,234.0,2013.0,Darebin,-37.7617,145.0117,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6314,6314,Thornbury,56a Leinster Gr,3,t,1070000.0,S,Jellis,24/09/2016,6.5,3071.0,3.0,2.0,2.0,158.0,140.0,2007.0,Darebin,-37.7588,144.9881,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6317,6317,Thornbury,4/85 St David St,2,u,486000.0,S,Nelson,24/09/2016,6.5,3071.0,2.0,1.0,1.0,0.0,66.0,1960.0,Darebin,-37.761,145.0055,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6319,6319,Thornbury,29 Collins St,2,h,1211000.0,S,hockingstuart,25/02/2017,6.5,3071.0,2.0,1.0,0.0,302.0,97.0,1915.0,Darebin,-37.7549,145.0035,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6321,6321,Thornbury,45A Harold St,3,h,1280000.0,S,Jellis,25/02/2017,6.5,3071.0,3.0,1.0,1.0,253.0,130.0,1910.0,Darebin,-37.7566,144.9965,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6322,6322,Thornbury,42 Mansfield St,4,h,1478000.0,SP,Jellis,25/02/2017,6.5,3071.0,4.0,2.0,0.0,387.0,152.0,1900.0,Darebin,-37.7569,145.0041,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6324,6324,Thornbury,39 Smith St,3,h,1913000.0,S,McGrath,25/02/2017,6.5,3071.0,3.0,2.0,2.0,611.0,212.0,1930.0,Darebin,-37.7575,144.9968,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6327,6327,Thornbury,337 Rossmoyne St,4,h,928500.0,S,Barry,26/07/2016,6.5,3071.0,4.0,2.0,2.0,538.0,150.0,1960.0,Darebin,-37.7595,145.0241,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6328,6328,Thornbury,5/82 Gooch St,2,u,432500.0,S,Barry,27/06/2016,6.5,3071.0,2.0,1.0,1.0,748.0,56.0,1965.0,Darebin,-37.7587,145.0064,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6329,6329,Thornbury,2/54 Pender St,1,u,330000.0,PI,Barry,27/06/2016,6.5,3071.0,1.0,1.0,1.0,0.0,40.0,1970.0,Darebin,-37.7544,145.0092,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6332,6332,Thornbury,129 Clarendon St,3,h,1370000.0,S,Jellis,27/11/2016,6.5,3071.0,3.0,2.0,3.0,417.0,153.0,1930.0,Darebin,-37.7602,145.0084,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6333,6333,Thornbury,8/77 Pender St,1,u,303500.0,SP,Woodards,27/11/2016,6.5,3071.0,1.0,1.0,1.0,0.0,41.0,1970.0,Darebin,-37.7542,145.01,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6334,6334,Thornbury,386 Station St,3,h,1160000.0,SP,McGrath,27/11/2016,6.5,3071.0,3.0,2.0,2.0,644.0,149.0,2001.0,Darebin,-37.7604,145.02100000000004,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6337,6337,Thornbury,126 Smith St,3,h,1380000.0,SP,Jellis,28/08/2016,6.5,3071.0,3.0,2.0,1.0,359.0,128.0,1920.0,Darebin,-37.7565,144.9906,Northern Metropolitan,8870.0,125.01,2580.1,675.8,114.0,215.45,44.04
6339,6339,Toorak,1/3 Glover Ct,3,h,1435000.0,S,RT,3/12/2016,4.6,3142.0,3.0,1.0,0.0,889.0,135.0,1943.0,Stonnington,-37.8328,145.0065,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6347,6347,Toorak,16 Tashinny Rd,3,h,1689000.0,S,Kay,4/03/2017,4.6,3142.0,3.0,1.0,0.0,222.0,118.0,1920.0,Stonnington,-37.8448,145.0055,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6349,6349,Toorak,4/568 Toorak Rd,3,u,1100000.0,VB,Rodney,4/03/2017,4.6,3142.0,3.0,2.0,1.0,0.0,126.0,1935.0,Stonnington,-37.8429,145.0227,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6352,6352,Toorak,4/8 Bruce St,2,u,925000.0,S,RT,6/08/2016,4.6,3142.0,2.0,2.0,2.0,0.0,109.0,1970.0,Stonnington,-37.8371,145.0066,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6353,6353,Toorak,10/1 Ruabon Rd,2,u,450000.0,PI,Rodney,6/08/2016,4.6,3142.0,2.0,1.0,1.0,0.0,62.0,1970.0,Stonnington,-37.8474,145.0078,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6354,6354,Toorak,1/21 Bruce St,1,u,349000.0,PI,Williams,7/05/2016,4.6,3142.0,1.0,1.0,1.0,0.0,38.0,1958.0,Stonnington,-37.8369,145.0077,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6365,6365,Toorak,4/264 Williams Rd,2,u,810000.0,SP,Jellis,10/12/2016,4.6,3142.0,2.0,2.0,2.0,0.0,94.0,1980.0,Stonnington,-37.842,145.0046,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6375,6375,Toorak,7/36 Grange Rd,1,u,541000.0,S,Jellis,15/10/2016,4.6,3142.0,1.0,1.0,1.0,0.0,57.0,1970.0,Stonnington,-37.8373,145.0116,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6376,6376,Toorak,4/83 Grange Rd,3,t,1550000.0,VB,Kay,15/10/2016,4.6,3142.0,3.0,2.0,2.0,117.0,214.0,2000.0,Stonnington,-37.8343,145.0112,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6377,6377,Toorak,3/1085 Malvern Rd,3,u,2205000.0,S,Jellis,15/10/2016,4.6,3142.0,4.0,2.0,2.0,0.0,185.0,2014.0,Stonnington,-37.8512,145.0282,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6383,6383,Toorak,11/38 Grange Rd,3,u,950000.0,S,hockingstuart,18/03/2017,4.6,3142.0,3.0,1.0,1.0,57.0,107.0,1960.0,Stonnington,-37.8371,145.012,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6386,6386,Toorak,17/34 Mathoura Rd,1,u,366000.0,S,Jellis,18/06/2016,4.6,3142.0,1.0,1.0,1.0,0.0,35.0,1967.0,Stonnington,-37.8464,145.0074,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6388,6388,Toorak,13 Bruce St,3,h,1900000.0,VB,Castran,19/11/2016,4.6,3142.0,3.0,2.0,1.0,268.0,139.0,1900.0,Stonnington,-37.8369,145.0072,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6396,6396,Toorak,9/28 Power St,2,u,690000.0,S,Prowse,25/02/2017,4.6,3142.0,2.0,1.0,1.0,0.0,83.0,1960.0,Stonnington,-37.8416,145.0313,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6400,6400,Toorak,23/530 Toorak Rd,2,u,511000.0,SP,Morleys,27/06/2016,4.6,3142.0,2.0,1.0,2.0,0.0,68.0,1970.0,Stonnington,-37.8424,145.0184,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6402,6402,Toorak,10/264 Williams Rd,3,t,910000.0,PI,Marshall,27/11/2016,4.6,3142.0,3.0,2.0,2.0,0.0,136.0,1980.0,Stonnington,-37.842,145.0046,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6403,6403,Toorak,28 Bruce St,3,h,2250000.0,SP,Castran,28/05/2016,4.6,3142.0,3.0,3.0,2.0,575.0,205.0,1930.0,Stonnington,-37.8375,145.0092,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6404,6404,Toorak,10/530 Toorak Rd,2,u,525000.0,S,Jellis,28/05/2016,4.6,3142.0,2.0,1.0,1.0,0.0,82.0,1950.0,Stonnington,-37.8424,145.0184,Southern Metropolitan,7217.0,244.5,4471.83,1168.82,118.0,644.61,103.13
6410,6410,Viewbank,4 The Glade,3,h,960000.0,S,Miles,3/09/2016,13.8,3084.0,4.0,2.0,2.0,656.0,183.0,1990.0,Banyule,-37.7322,145.0995,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6412,6412,Viewbank,42 Graham Rd,4,h,1010000.0,S,Miles,3/12/2016,13.8,3084.0,4.0,3.0,2.0,669.0,163.0,1960.0,Banyule,-37.7419,145.083,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6413,6413,Viewbank,81 Martins La,3,h,880000.0,SP,Buckingham,3/12/2016,13.8,3084.0,3.0,2.0,4.0,704.0,167.0,1970.0,Banyule,-37.7327,145.0913,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6416,6416,Viewbank,37 Eamon Dr,3,h,770000.0,S,Barry,4/06/2016,13.8,3084.0,3.0,2.0,2.0,577.0,135.0,1970.0,Banyule,-37.7376,145.0895,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6417,6417,Viewbank,14 Rosemary Ct,4,h,730000.0,PI,Miles,4/06/2016,13.8,3084.0,4.0,1.0,1.0,865.0,172.0,1960.0,Banyule,-37.7297,145.0946,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6420,6420,Viewbank,20 Robern Pde,4,h,1005000.0,S,Darren,7/11/2016,13.8,3084.0,4.0,2.0,1.0,696.0,183.0,1950.0,Banyule,-37.7395,145.0875,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6421,6421,Viewbank,16/86 Graham Rd,2,u,555000.0,SP,Miles,10/12/2016,13.8,3084.0,2.0,1.0,2.0,197.0,90.0,1980.0,Banyule,-37.7393,145.0806,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6422,6422,Viewbank,10/86 Graham Rd,2,u,546000.0,S,Miles,12/11/2016,13.8,3084.0,2.0,1.0,1.0,177.0,100.0,1975.0,Banyule,-37.7388,145.08100000000005,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6423,6423,Viewbank,17 Lena St,3,h,765000.0,S,Ray,14/05/2016,13.8,3084.0,3.0,1.0,2.0,608.0,138.0,1975.0,Banyule,-37.7396,145.0885,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6424,6424,Viewbank,19 Lena St,3,h,920000.0,S,Miles,14/05/2016,13.8,3084.0,3.0,2.0,2.0,834.0,143.0,1975.0,Banyule,-37.7396,145.0884,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6431,6431,Viewbank,44 Martins La,4,h,895000.0,S,Miles,18/06/2016,13.8,3084.0,4.0,2.0,2.0,700.0,18.0,1980.0,Banyule,-37.7326,145.0881,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6432,6432,Viewbank,40 Castleton Rd,3,h,820000.0,S,Morrison,22/05/2016,13.8,3084.0,3.0,2.0,2.0,628.0,177.0,1960.0,Banyule,-37.7314,145.0941,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6433,6433,Viewbank,159 Graham Rd,3,h,870000.0,SP,Nelson,22/08/2016,13.8,3084.0,3.0,1.0,2.0,698.0,137.0,1960.0,Banyule,-37.7343,145.0837,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6436,6436,Viewbank,3 The Nook,4,h,1050000.0,VB,Nelson,26/07/2016,13.8,3084.0,4.0,2.0,2.0,660.0,202.0,1977.0,Banyule,-37.7375,145.0917,Eastern Metropolitan,2698.0,126.41,2215.0,1081.11,73.0,461.71,61.35
6468,6468,West Melbourne,44 Anderson St,3,t,1010000.0,S,Jellis,3/09/2016,1.9,3003.0,3.0,3.0,2.0,0.0,132.0,1940.0,Melbourne,-37.8048,144.9424,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6470,6470,West Melbourne,115 Abbotsford St,3,h,1260000.0,S,Alexkarbon,4/06/2016,1.9,3003.0,2.0,3.0,2.0,506.0,195.0,2000.0,Melbourne,-37.805,144.9448,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6471,6471,West Melbourne,10/18 Ireland St,1,u,460000.0,PI,Nelson,4/06/2016,1.9,3003.0,1.0,1.0,1.0,0.0,52.0,2000.0,Melbourne,-37.8076,144.9456,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6472,6472,West Melbourne,96 Roden St,3,h,2370000.0,S,Alexkarbon,4/06/2016,1.9,3003.0,3.0,3.0,2.0,265.0,280.0,1880.0,Melbourne,-37.8073,144.9481,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6473,6473,West Melbourne,8/115 Stanley St,2,t,800000.0,VB,Nelson,6/08/2016,1.9,3003.0,2.0,2.0,2.0,54.0,89.0,2006.0,Melbourne,-37.8094,144.9479,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6474,6474,West Melbourne,9/24 Ireland St,1,u,550000.0,S,Nelson,7/05/2016,1.9,3003.0,1.0,1.0,1.0,0.0,207.0,1930.0,Melbourne,-37.8076,144.9456,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6475,6475,West Melbourne,108/33 Jeffcott St,3,u,660000.0,PI,hockingstuart,7/05/2016,1.9,3003.0,3.0,2.0,1.0,0.0,100.0,1998.0,Melbourne,-37.8118,144.9526,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6476,6476,West Melbourne,2/212 Roden St,2,t,1055000.0,S,Jellis,8/10/2016,1.9,3003.0,2.0,1.0,1.0,0.0,154.0,2009.0,Melbourne,-37.8094,144.9452,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6477,6477,West Melbourne,9/561 Spencer St,3,u,995000.0,S,Alexkarbon,18/03/2017,1.9,3003.0,3.0,1.0,1.0,0.0,153.0,1940.0,Melbourne,-37.8076,144.9474,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6479,6479,West Melbourne,209/5 Stawell St,1,u,443000.0,S,Nelson,24/09/2016,1.9,3003.0,1.0,1.0,1.0,547.0,58.0,1900.0,Melbourne,-37.806,144.942,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6480,6480,West Melbourne,7/88 Ireland St,3,t,1120000.0,S,Jellis,25/02/2017,1.9,3003.0,3.0,3.0,1.0,801.0,122.0,2008.0,Melbourne,-37.8067,144.9435,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6481,6481,West Melbourne,11/24 Ireland St,1,u,482000.0,SP,Nelson,26/07/2016,1.9,3003.0,1.0,1.0,1.0,0.0,62.0,1930.0,Melbourne,-37.8076,144.9456,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6482,6482,West Melbourne,5/467 King St,2,u,620000.0,S,Jellis,28/05/2016,1.9,3003.0,2.0,1.0,1.0,0.0,83.0,2002.0,Melbourne,-37.8091,144.952,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6484,6484,West Melbourne,19/33 Jeffcott St,3,u,601000.0,S,MICM,30/07/2016,1.9,3003.0,2.0,1.0,1.0,0.0,81.0,1996.0,Melbourne,-37.8118,144.9526,Northern Metropolitan,2230.0,130.21,2629.5,760.2,267.0,335.22,62.21
6486,6486,Williamstown,46 Pasco St,4,h,1400000.0,S,Gunn&Co,3/09/2016,8.0,3016.0,4.0,2.0,1.0,320.0,160.0,1950.0,Hobsons Bay,-37.8613,144.8988,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6487,6487,Williamstown,54 Twyford St,3,h,1535000.0,S,Greg,3/09/2016,8.0,3016.0,3.0,1.0,1.0,507.0,186.0,1910.0,Hobsons Bay,-37.8681,144.8994,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6488,6488,Williamstown,2/20 Victoria St,3,u,890000.0,S,Gunn&Co,3/12/2016,8.0,3016.0,3.0,1.0,3.0,0.0,111.0,1980.0,Hobsons Bay,-37.8663,144.8883,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6490,6490,Williamstown,43B Cole St,3,h,1800000.0,VB,Raine,4/03/2017,8.0,3016.0,3.0,2.0,2.0,332.0,252.0,2006.0,Hobsons Bay,-37.8652,144.9019,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6496,6496,Williamstown,110 Bayview St,3,h,1200000.0,S,RT,4/06/2016,8.0,3016.0,3.0,2.0,2.0,315.0,174.0,1990.0,Hobsons Bay,-37.8595,144.8868,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6498,6498,Williamstown,98 Osborne St,3,h,1460000.0,S,Greg,7/05/2016,8.0,3016.0,3.0,1.0,2.0,373.0,107.0,1970.0,Hobsons Bay,-37.8661,144.8973,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6499,6499,Williamstown,8/99 Verdon St,1,u,310000.0,SP,Sweeney,7/05/2016,8.0,3016.0,1.0,1.0,1.0,0.0,58.0,1968.0,Hobsons Bay,-37.8588,144.8919,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6500,6500,Williamstown,20 Bates Dr,3,h,1200000.0,S,Williams,7/11/2016,8.0,3016.0,3.0,2.0,2.0,348.0,200.0,1997.0,Hobsons Bay,-37.8578,144.8799,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6501,6501,Williamstown,28 Council La,3,h,1560000.0,SP,Greg,7/11/2016,8.0,3016.0,3.0,2.0,2.0,310.0,179.0,2005.0,Hobsons Bay,-37.8644,144.9039,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6502,6502,Williamstown,19 Perry St,3,h,1575000.0,S,Greg,7/11/2016,8.0,3016.0,3.0,2.0,3.0,430.0,215.0,1996.0,Hobsons Bay,-37.8613,144.8939,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6503,6503,Williamstown,13/8 The Strand,2,t,830000.0,SP,Greg,7/11/2016,8.0,3016.0,2.0,1.0,1.0,84.0,110.0,1980.0,Hobsons Bay,-37.8581,144.9015,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6507,6507,Williamstown,17 Yarra St,3,h,1470000.0,S,Jas,8/10/2016,8.0,3016.0,3.0,2.0,1.0,364.0,93.0,1970.0,Hobsons Bay,-37.8513,144.8961,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6508,6508,Williamstown,33 Hannan St,4,h,2230000.0,S,Greg,10/09/2016,8.0,3016.0,3.0,2.0,2.0,782.0,212.0,1900.0,Hobsons Bay,-37.8647,144.8867,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6509,6509,Williamstown,22 Bayview St,3,t,1460000.0,S,Greg,10/12/2016,8.0,3016.0,3.0,2.0,2.0,506.0,180.0,2010.0,Hobsons Bay,-37.8658,144.8857,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6513,6513,Williamstown,112 Crofton Dr,4,h,1330000.0,S,Williams,12/11/2016,8.0,3016.0,4.0,3.0,2.0,217.0,266.0,2003.0,Hobsons Bay,-37.8634,144.8796,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6515,6515,Williamstown,20 Proctor St,3,h,1010000.0,S,Raine,13/08/2016,8.0,3016.0,3.0,2.0,2.0,418.0,204.0,1995.0,Hobsons Bay,-37.8571,144.8767,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6517,6517,Williamstown,5/77 Dover Rd,2,u,513500.0,S,RT,14/05/2016,8.0,3016.0,2.0,1.0,1.0,0.0,72.0,1980.0,Hobsons Bay,-37.8536,144.8981,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6521,6521,Williamstown,71 Hannan St,4,h,1805000.0,S,Greg,16/04/2016,8.0,3016.0,3.0,2.0,2.0,466.0,160.0,1930.0,Hobsons Bay,-37.8621,144.8872,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6522,6522,Williamstown,16 Princes St,4,h,1126000.0,SP,Raine&Horne,16/04/2016,8.0,3016.0,4.0,1.0,1.0,307.0,150.0,1900.0,Hobsons Bay,-37.8525,144.8945,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6523,6523,Williamstown,21a Station Rd,3,t,935000.0,SP,Sweeney,16/04/2016,8.0,3016.0,3.0,2.0,1.0,233.0,194.0,2002.0,Hobsons Bay,-37.8573,144.8911,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6525,6525,Williamstown,4/54 Yarra St,2,u,375000.0,SP,Williams,17/09/2016,8.0,3016.0,2.0,1.0,1.0,0.0,49.0,1970.0,Hobsons Bay,-37.8504,144.8924,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6531,6531,Williamstown,104 Hannan St,4,h,2050000.0,S,Sweeney,22/05/2016,8.0,3016.0,4.0,2.0,2.0,648.0,285.0,2011.0,Hobsons Bay,-37.8601,144.8879,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6533,6533,Williamstown,33 Cecil St,3,h,1310000.0,S,Sweeney,24/09/2016,8.0,3016.0,3.0,2.0,1.0,185.0,139.0,1900.0,Hobsons Bay,-37.8664,144.9072,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6535,6535,Williamstown,6/13 Dover Rd,2,u,491500.0,S,RT,24/09/2016,8.0,3016.0,2.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay,-37.8563,144.8995,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6536,6536,Williamstown,2/4 Lyons St,2,u,547500.0,SP,Greg,24/09/2016,8.0,3016.0,2.0,1.0,1.0,0.0,60.0,1980.0,Hobsons Bay,-37.8612,144.8971,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6539,6539,Williamstown,77 Melbourne Rd,3,h,1210000.0,S,Williams,25/02/2017,8.0,3016.0,3.0,1.0,0.0,249.0,85.0,1910.0,Hobsons Bay,-37.86,144.895,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6540,6540,Williamstown,9/99 Melbourne Rd,2,u,412000.0,SP,Williams,25/02/2017,8.0,3016.0,2.0,1.0,1.0,0.0,65.0,1980.0,Hobsons Bay,-37.8586,144.8937,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6543,6543,Williamstown,50 Thompson St,4,h,1630000.0,S,Greg,25/02/2017,8.0,3016.0,4.0,2.0,2.0,265.0,197.0,2010.0,Hobsons Bay,-37.8656,144.9039,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6546,6546,Williamstown,118 Hannan St,3,h,1482500.0,S,Sweeney,27/06/2016,8.0,3016.0,3.0,2.0,1.0,506.0,139.0,1910.0,Hobsons Bay,-37.8592,144.888,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6547,6547,Williamstown,19 MacLean St,4,h,1300000.0,PI,Sweeney,27/06/2016,8.0,3016.0,4.0,2.0,2.0,369.0,250.0,1980.0,Hobsons Bay,-37.8576,144.8992,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6548,6548,Williamstown,139 Cecil St,4,h,2255000.0,S,Raine,27/11/2016,8.0,3016.0,4.0,1.0,3.0,765.0,257.0,1880.0,Hobsons Bay,-37.8621,144.8999,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6550,6550,Williamstown,68 Osborne St,3,h,1710000.0,SP,RT,27/11/2016,8.0,3016.0,3.0,2.0,1.0,260.0,170.0,2016.0,Hobsons Bay,-37.8671,144.9001,Western Metropolitan,6380.0,191.09,2119.75,612.25,74.0,240.32,36.66
6559,6559,Williamstown North,12/29 Champion Rd,2,u,380000.0,PI,Greg,18/06/2016,8.9,3016.0,2.0,1.0,1.0,0.0,64.0,1960.0,Hobsons Bay,-37.8564,144.8864,Western Metropolitan,802.0,191.09,2119.75,612.25,74.0,240.32,36.66
